BranchName,VersionName,PackageName,SharedUserId,Activity,Service
acuteag_dev_1.0.1,v1.0.1.0101.8_0508,com.android.mms,,#.ui.ConversationList#.ui.NotificationConversationList#.ui.mailbox_mode.MailBoxMessageList#.ui.mailbox_mode.MailBoxMessageContent#.ui.SelectableCopyActivity#.ui.ComposeMessageActivity#.ui.ForwardMessageActivity#.ui.ComposeMessageActivityNoLockScreen#.ui.DeliveryReportActivity#.ui.WarnOfStorageLimitsActivity#.ui.EditSlideDurationActivity#.ui.SlideshowEditActivity#.ui.RecipientListActivity#.ui.SlideEditorActivity#.ui.SlideshowActivity#.ui.MobilePaperShowActivity#.ui.ClassZeroActivity#.ui.MessagingPreferenceActivity#.ui.SmsPreferenceActivity#.ui.MmsPreferenceActivity#.ui.MessagingReportsPreferenceActivity#.ui.ManageSimSMSPreferenceActivity#.ui.MessagingExpiryPreferenceActivity#.ui.SMSCPreferenceActivity#.ui.SMSPreferStoragePreferenceActivity#.ui.WwwContextMenuActivity#.ui.ManageSimMessages#.ui.ConfirmRateLimitActivity#.ui.MessageTemplate#.ui.mailbox_mode.SearchActivityExtend#.ui.SearchActivity#.ui.MultiPickContactGroups#.ui.MiniPreferenceActivity#.ui.MultiPickContactsActivity#.transaction.MmsNoConfirmationSendActivity#.ui.PlayVideoOrPicActivity#.ui.NotificationQuickReplyActivity#.ui.NotificationQuickDeleteActivity#.ui.PermissionGuardActivity#com.android.mms.ui.ZzzMmsPlayerActivity#.ui.ZzzComposeMessageDetailActivity#.ui.ZzzMessageItemGroupDetailActivity#.ui.ZzzMessageNickNameEditActivity#com.android.mms.ui.ZzzMessageNickNameEditActivity2#com.android.mms.ui.ZzzShareVCardViaMMSActivity#com.android.mms.ui.ZzzComposeMessageMiddleActivity#.ui.MyCollectedConvList,#.transaction.TransactionService#.transaction.SmsReceiverService#.transaction.MessageStatusService#.ui.NoConfirmationSendService#com.android.mms.transaction.MmsNoConfirmationSendService#com.acuteag.manager.tms.BlackChangedService
acuteag_dev_1.0.1,v1.0.1.0201.5_0508,cn.acuteag.music,,#com.tencent.bugly.beta.ui.BetaActivity#.activity.SplashActivity#.activity.MusicActivity#.activity.MusicListShowActivity#.activity.SettingActivity#.activity.AboutActivity,#.service.PlayService
acuteag_dev_1.0.1,v1.0.1.0201.9_0508,cn.com.acuteag.gallery,,#cn.com.acuteag.gallery.SplashActivity#cn.com.acuteag.gallery.ui.activity.HomeActivity#cn.com.acuteag.gallery.ui.activity.CloudLoginActivity#cn.com.acuteag.gallery.ui.activity.CloudSettingActivity#cn.com.acuteag.gallery.ui.activity.CloudRegistActivity#cn.com.acuteag.gallery.ui.activity.FilterShowActivity#cn.com.acuteag.gallery.view.filtershow.crop.CropActivity#cn.com.acuteag.gallery.ui.activity.NetDemoActivity#cn.com.acuteag.gallery.ui.activity.CommonVideoMain#com.acuteag.gallery3d.app.GalleryActivity#com.acuteag.gallery3d.app.video.commonvideo.CommonVideoMain#cn.com.acuteag.gallery.view.imageshow.CommonImageShowActivity#cn.com.acuteag.gallery.ui.SingleImageShowActivity#cn.com.acuteag.gallery.ui.activity.FeedBackActivity#cn.com.acuteag.gallery.ui.activity.AccountInfoActivity#com.mob.tools.MobUIShell#sharesdk.demo.wxapi.WXEntryActivity#cn.com.acuteag.gallery.ui.activity.share.ShareActivity#cn.com.acuteag.gallery.ui.activity.newshare.ShareSelectActivity#cn.com.acuteag.gallery.ui.activity.newshare.ShareHomeActivity#cn.com.acuteag.gallery.ui.activity.share.ShareTemplateListActivity#cn.com.acuteag.gallery.ui.activity.share.ShareTemplateDetailActivity#cn.com.acuteag.gallery.ui.activity.share.ShareTemplateMerchantInfoActivity#cn.com.acuteag.gallery.ui.activity.share.ShareTemplateLogoActivity#cn.com.acuteag.gallery.ui.activity.share.ShareTemplateTagActivity#cn.com.acuteag.gallery.ui.activity.share.ShareTemplateCouponActivity#cn.com.acuteag.gallery.ui.activity.share.ShareTemplateReleaseActivity#cn.com.acuteag.gallery.ui.activity.share.ShareTemplateNavigationActivity#cn.com.acuteag.gallery.view.crop.CropImageActivity#cn.com.acuteag.gallery.ui.activity.share.ShareTemplateBgmActivity#cn.com.acuteag.gallery.ui.activity.share.ShareReleaseActivity#cn.com.acuteag.gallery.ui.activity.BannerActivity#cn.com.acuteag.gallery.ui.activity.AlbumListSelectActivity#cn.com.acuteag.gallery.ui.activity.AlbumListOtherActivity#cn.com.acuteag.gallery.ui.activity.AlbumPageActivity#cn.com.acuteag.gallery.ui.activity.CloudUserAgreementActivity#cn.com.acuteag.gallery.ui.activity.DemoActivity#cn.com.acuteag.gallery.ui.activity.AboutAsActivity#cn.com.acuteag.gallery.view.imageselector.ImageSelectorActivity#cn.com.acuteag.gallery.view.imageselector.PreviewActivity#sharesdk.ssologin.activity.SL_WeiBoHandlerActivity#com.sina.weibo.sdk.component.WeiboSdkBrowser#sharesdk.ssologin.activity.SL_QQHandlerActivity#com.tencent.connect.common.AssistActivity#com.tencent.tauth.AuthActivity#sharesdk.ssologin.activity.SL_WeiXinHandlerActivity#cn.com.acuteag.gallery.wxapi.WXEntryActivity#cn.com.acuteag.gallery.cloud.VideoShowActivity#cn.com.acuteag.gallery.video.MovieActivity#cn.com.acuteag.gallery.cloud.ImageShowActivity#cn.com.acuteag.gallery.cloud.Wallpaper#cn.com.acuteag.gallery.ui.ActivityBase#cn.com.acuteag.gallery.ui.ActivityToolbarBase#cn.com.acuteag.gallery.ui.ActivityToolbarOverBase#cn.com.acuteag.gallery.video.AACMovieActivity#cn.com.acuteag.gallery.video.AACMovieListActivity#cn.com.acuteag.gallery.ui.activity.TestActivity#cn.com.acuteag.gallery.ui.activity.ImageShowBaseActivity#cn.com.acuteag.gallery.video.tripvideo.TrimVideoActivity#cn.com.acuteag.gallery.ui.activity.AlbumCloudGridActivity#cn.com.acuteag.gallery.cloud.CloudAllImageShowActivity#cn.com.acuteag.gallery.ui.TakePhotoActivity#cn.com.acuteag.gallery.ui.activity.newshare.VideoExportActivity#cn.com.acuteag.gallery.ui.activity.newshare.ShareQrcodeActivity#cn.com.acuteag.gallery.ui.ExportActivity,#cn.com.acuteag.gallery.view.filtershow.pipeline.ProcessingService#cn.com.acuteag.gallery.service.DownloadService#cn.com.acuteag.gallery.uploadfile.UploadService
acuteag_dev_1.0.1,v1.0.1.0201.3_0508,cn.com.acuteag.soundrecorder,,#cn.com.acuteag.soundrecorder.RecordActivity#cn.com.acuteag.soundrecorder.ClipActivity#cn.com.acuteag.soundrecorder.RecordListActivity#cn.com.acuteag.soundrecorder.lockscreen.LockScreenActivity,#cn.com.acuteag.soundrecorder.RecordService#cn.com.acuteag.soundrecorder.managerUtil.AudioRecordManagerService#cn.com.acuteag.soundrecorder.managerUtil.AudioPlayManagerService
acuteag_dev_1.0.1,v1.0.1.0201.7_0509,com.android.systemui,android.uid.systemui,#.tuner.TunerActivity#.DemoMode#.recents.RecentsActivity#.stackdivider.ForcedResizableInfoActivity#.usb.UsbConfirmActivity#.usb.UsbPermissionActivity#.usb.UsbResolverActivity#.usb.UsbAccessoryUriActivity#.usb.UsbDebuggingActivity#.usb.UsbDebuggingSecondaryUserActivity#.net.NetworkOverLimitActivity#.media.MediaProjectionPermissionActivity#.pip.tv.PipMenuActivity#.pip.phone.PipMenuActivity#.DessertCase#.egg.MLandActivity#.keyguard.WorkLockActivity#.Somnambulator#.settings.BrightnessDialog#.ForegroundServicesDialog,#SystemUIService#SystemUISecondaryUserService#.screenshot.TakeScreenshotService#.ImageWallpaper#.recents.RecentsSystemUserService#.DessertCaseDream#.keyguard.KeyguardService#.doze.DozeService#.qs.InvokerService
acuteag_dev_1.0.1,v1.0.1.0101.9_0509,com.android.aalauncher,,#com.android.launcher3.Launcher,
acuteag_dev_1.0.1,v1.0.1.0201.8_0509,com.android.settings,android.uid.system,#Settings#Settings#.SubSettings#CreateShortcut#.Settings$NetworkDashboardActivity#.Settings$ConnectedDeviceDashboardActivity#AirplaneModeVoiceActivity#.search.SearchActivity#Settings$WifiSettingsActivity#.wifi.WifiSettings#.wifi.WifiPickerActivity#Settings$ConfigureWifiSettingsActivity#Settings$SavedAccessPointsSettingsActivity#.Settings$WifiInfoActivity#.wifi.WifiConfigInfo#.Settings$WifiAPITestActivity#.wifi.WifiStatusTest#.wifi.WifiNoInternetDialog#Settings$ApnSettingsActivity#.SubSettings$BluetoothSubSettings#Settings$BluetoothSettingsActivity#Settings$AssistGestureSettingsActivity#.bluetooth.BluetoothSettings#.bluetooth.DevicePickerActivity#TetherProvisioningActivity#Settings$TetherSettingsActivity#.TetherSettings#Settings$WifiP2pSettingsActivity#Settings$VpnSettingsActivity#Settings$DateTimeSettingsActivity#Settings$LocalePickerActivity#.Settings$LanguageAndInputSettingsActivity#Settings$AvailableVirtualKeyboardActivity#Settings$ManageAssistActivity#Settings$KeyboardLayoutPickerActivity#Settings$PhysicalKeyboardActivity#LanguageSettings#Settings$SpellCheckersSettingsActivity#.inputmethod.InputMethodAndSubtypeEnablerActivity#Settings$UserDictionarySettingsActivity#.inputmethod.UserDictionaryAddWordActivity#UserDictionarySettings#Settings$ZenModeSettingsActivity#Settings$ZenModeVisualInterruptionSettingsActivity#Settings$ZenModePrioritySettingsActivity#Settings$WallpaperSettingsActivity#.wallpaper.WallpaperSuggestionActivity#.support.NewDeviceIntroSuggestionActivity#Settings$ZenModeScheduleRuleSettingsActivity#Settings$ZenModeEventRuleSettingsActivity#Settings$ZenModeExternalRuleSettingsActivity#Settings$DisplaySettingsActivity#DisplaySettings#Settings$SMQQtiFeedbackActivity#Settings$NightDisplaySettingsActivity#Settings$NightDisplaySuggestionActivity#Settings$DeviceInfoSettingsActivity#SettingsLicenseActivity#Settings$ManageApplicationsActivity#Settings$ManageDomainUrlsActivity#Settings$MemorySettingsActivity#Settings$AppMemoryUsageActivity#Settings$AllApplicationsActivity#Settings$HighPowerApplicationsActivity#.datausage.AppDataUsageActivity#.fuelgauge.RequestIgnoreBatteryOptimizations#.applications.ManageApplications#.ManageApplications#.RunningServices#.applications.StorageUse#.applications.InstalledAppDetailsTop#.applications.InstalledAppDetails#Settings$RunningServicesActivity#Settings$StorageUseActivity#Settings$NotificationStationActivity#.notification.ZenModeVoiceActivity#Settings$BackgroundCheckSummaryActivity#Settings$LocationSettingsActivity#Settings$SecuritySettingsActivity#MonitoringCertInfoActivity#Settings$TrustedCredentialsSettingsActivity#SecuritySettings#Settings$PrivacySettingsActivity#SetFullBackupPassword#CredentialStorage#Settings$DeviceAdminSettingsActivity#DeviceAdminSettings#DeviceAdminAdd#Settings$UsageAccessSettingsActivity#SetProfileOwner#Settings$IccLockSettingsActivity#Settings$AccessibilitySettingsActivity#.accessibility.AccessibilitySettingsForSetupWizardActivity#Settings$AccessibilityDaltonizerSettingsActivity#Settings$CaptioningSettingsActivity#Settings$TextToSpeechSettingsActivity#Settings$EnterprisePrivacySettingsActivity#.password.ConfirmDeviceCredentialActivity#.ConfirmDeviceCredentialActivity#.password.ConfirmDeviceCredentialActivity$InternalActivity#.SetupRedactionInterstitial#.notification.RedactionInterstitial#.notification.RedactionSettingsStandalone#.password.ConfirmLockPattern#.password.ConfirmLockPassword#.fingerprint.FingerprintSettings#.fingerprint.FingerprintEnrollFindSensor#.fingerprint.FingerprintEnrollEnrolling#.fingerprint.FingerprintEnrollFinish#.fingerprint.FingerprintEnrollIntroduction#.fingerprint.SetupFingerprintEnrollFindSensor#.fingerprint.SetupFingerprintEnrollEnrolling#.fingerprint.SetupFingerprintEnrollFinish#.fingerprint.SetupFingerprintEnrollIntroduction#.fingerprint.FingerprintSuggestionActivity#.password.ConfirmLockPattern$InternalActivity#.password.ConfirmLockPassword$InternalActivity#.password.SetupChooseLockGeneric#.password.ChooseLockGeneric#.password.SetNewPasswordActivity#.Settings$ScreenLockSuggestionActivity#.Settings$FingerprintEnrollSuggestionActivity#.password.ChooseLockGeneric$InternalActivity#.password.SetupChooseLockPattern#.password.ChooseLockPattern#.password.SetupChooseLockPassword#.password.ChooseLockPassword#.SetupEncryptionInterstitial#.EncryptionInterstitial#.Settings$StatusActivity#.Settings$SimStatusActivity#.Settings$ImeiInformationActivity#.Settings$StorageDashboardActivity#Settings$PrivateVolumeSettingsActivity#Settings$PublicVolumeSettingsActivity#Settings$PrivateVolumeForgetActivity#.deviceinfo.StorageWizardInit#.deviceinfo.StorageWizardFormatConfirm#.deviceinfo.StorageWizardFormatProgress#.deviceinfo.StorageWizardMigrate#.deviceinfo.StorageWizardMigrateConfirm#.deviceinfo.StorageWizardMigrateProgress#.deviceinfo.StorageWizardReady#.deviceinfo.StorageWizardMoveConfirm#.deviceinfo.StorageWizardMoveProgress#Settings$ApnEditorActivity#Settings$DevelopmentSettingsActivity#.development.DevelopmentSettingsDisabledActivity#Settings$PrintSettingsActivity#Settings$PrintJobSettingsActivity#DevelopmentSettings#.development.AppPicker#Settings$WebViewAppPickerActivity#UsbSettings#.bluetooth.BluetoothPairingDialog#.bluetooth.RequestPermissionActivity#.wifi.WifiScanModeActivity#.deviceinfo.UsbModeChooserActivity#.RemoteBugreportActivity#.bluetooth.RequestPermissionHelperActivity#.bluetooth.BluetoothPermissionActivity#ActivityPicker#Settings$AndroidBeamSettingsActivity#Settings$WifiDisplaySettingsActivity#Display#RadioInfo#BandMode#Settings$TestingSettingsActivity#AppWidgetPickActivity#AllowBindAppWidgetActivity#UsageStatsActivity#Settings$PowerUsageSummaryActivity#.fuelgauge.PowerUsageSummary#Settings$BatterySaverSettingsActivity#.fuelgauge.BatterySaverModeVoiceActivity#Settings$AccountSyncSettingsActivity#Settings$ManagedProfileSettingsActivity#com.android.settings.accounts.AddAccountSettings#Settings$ChooseAccountActivity#.CryptKeeper#.FallbackHome#.CryptKeeper$FadeToBlack#.CryptKeeperConfirm$Blank#Settings$CryptKeeperSettingsActivity#Settings$DataPlanUsageSummaryActivity#Settings$DataUsageSummaryActivity#Settings$MobileDataUsageListActivity#Settings$DreamSettingsActivity#Settings$UserSettingsActivity#Settings$PaymentSettingsActivity#.nfc.PaymentDefaultDialog#.nfc.HowItWorks#.SmsDefaultDialog#Settings$SpecialAccessSettingsActivity#Settings$NotificationAccessSettingsActivity#Settings$VrListenersSettingsActivity#Settings$PictureInPictureSettingsActivity#Settings$AppPictureInPictureSettingsActivity#Settings$ZenAccessSettingsActivity#Settings$ConfigureNotificationSettingsActivity#Settings$SoundSettingsActivity#SoundSettings#Settings$NotificationAppListActivity#Settings$AppNotificationSettingsActivity#Settings$ChannelNotificationSettingsActivity#ManualDisplayActivity#RegulatoryInfoDisplayActivity#.notification.NotificationAccessConfirmationActivity#Settings$SimSettingsActivity#.sim.SimPreferenceDialog#.wifi.RequestToggleWiFiActivity#.wifi.WifiDialogActivity#.sim.SimDialogActivity#Settings$WifiCallingSettingsActivity#Settings$WifiCallingSuggestionActivity#Settings$OverlaySettingsActivity#Settings$AppDrawOverlaySettingsActivity#Settings$WriteSettingsActivity#Settings$AppWriteSettingsActivity#Settings$ManageExternalSourcesActivity#Settings$ManageAppExternalSourcesActivity#ShowAdminSupportDetailsDialog#Settings$AdvancedAppsActivity#.WebViewImplementation#.backup.BackupSettingsActivity#Settings$AutomaticStorageManagerSettingsActivity#Settings$LegacySupportActivity#.Settings$AppAndNotificationDashboardActivity#.Settings$UserAndAccountDashboardActivity#.Settings$SystemDashboardActivity#.support.SupportDashboardActivity#.qstile.DevelopmentTileConfigActivity#.HelpTrampoline#.Settings$DoubleTapPowerSuggestionActivity#.Settings$DoubleTwistSuggestionActivity#.Settings$AmbientDisplaySuggestionActivity#.Settings$AmbientDisplayPickupSuggestionActivity#.Settings$SwipeToNotificationSuggestionActivity#.applications.autofill.AutofillPickerActivity#.applications.autofill.AutofillPickerTrampolineActivity#Settings$WirelessAndNetworksCategory#Settings$DisplayAndSoundCategory#Settings$SystemAndDeviceCategory#Settings$OtherCategory#Settings$MobileNetworkSetttingsActivity#Settings$MoreNetworkSetttingsActivity#Settings$OtherSettingsActivity#Settings$LockscreenSettingsActivity#.acuteag.fingerprint.AcuteagRenameFingerprint#.acuteag.utils.GuideReturnActivity,#.TetherService#.bluetooth.BluetoothPairingService#.SettingsDumpService#.qstile.DevelopmentTiles$ShowLayout#.qstile.DevelopmentTiles$GPUProfiling#.qstile.DevelopmentTiles$ForceRTL#.qstile.DevelopmentTiles$AnimationSpeed
acuteag_dev_1.0.1,v1.0.1.0201.6_0509,cn.acuteag.music,,#com.tencent.bugly.beta.ui.BetaActivity#.activity.SplashActivity#.activity.MusicActivity#.activity.MusicListShowActivity#.activity.SettingActivity#.activity.AboutActivity,#.service.PlayService
acuteag_dev_1.0.1,v1.0.1.0101.a_0509,com.android.aalauncher,,#com.android.launcher3.Launcher,
acuteag_dev_1.0.1,v1.0.1.0201.9_0510,com.android.settings,android.uid.system,#Settings#Settings#.SubSettings#CreateShortcut#.Settings$NetworkDashboardActivity#.Settings$ConnectedDeviceDashboardActivity#AirplaneModeVoiceActivity#.search.SearchActivity#Settings$WifiSettingsActivity#.wifi.WifiSettings#.wifi.WifiPickerActivity#Settings$ConfigureWifiSettingsActivity#Settings$SavedAccessPointsSettingsActivity#.Settings$WifiInfoActivity#.wifi.WifiConfigInfo#.Settings$WifiAPITestActivity#.wifi.WifiStatusTest#.wifi.WifiNoInternetDialog#Settings$ApnSettingsActivity#.SubSettings$BluetoothSubSettings#Settings$BluetoothSettingsActivity#Settings$AssistGestureSettingsActivity#.bluetooth.BluetoothSettings#.bluetooth.DevicePickerActivity#TetherProvisioningActivity#Settings$TetherSettingsActivity#.TetherSettings#Settings$WifiP2pSettingsActivity#Settings$VpnSettingsActivity#Settings$DateTimeSettingsActivity#Settings$LocalePickerActivity#.Settings$LanguageAndInputSettingsActivity#Settings$AvailableVirtualKeyboardActivity#Settings$ManageAssistActivity#Settings$KeyboardLayoutPickerActivity#Settings$PhysicalKeyboardActivity#LanguageSettings#Settings$SpellCheckersSettingsActivity#.inputmethod.InputMethodAndSubtypeEnablerActivity#Settings$UserDictionarySettingsActivity#.inputmethod.UserDictionaryAddWordActivity#UserDictionarySettings#Settings$ZenModeSettingsActivity#Settings$ZenModeVisualInterruptionSettingsActivity#Settings$ZenModePrioritySettingsActivity#Settings$WallpaperSettingsActivity#.wallpaper.WallpaperSuggestionActivity#.support.NewDeviceIntroSuggestionActivity#Settings$ZenModeScheduleRuleSettingsActivity#Settings$ZenModeEventRuleSettingsActivity#Settings$ZenModeExternalRuleSettingsActivity#Settings$DisplaySettingsActivity#DisplaySettings#Settings$SMQQtiFeedbackActivity#Settings$NightDisplaySettingsActivity#Settings$NightDisplaySuggestionActivity#Settings$DeviceInfoSettingsActivity#SettingsLicenseActivity#Settings$ManageApplicationsActivity#Settings$ManageDomainUrlsActivity#Settings$MemorySettingsActivity#Settings$AppMemoryUsageActivity#Settings$AllApplicationsActivity#Settings$HighPowerApplicationsActivity#.datausage.AppDataUsageActivity#.fuelgauge.RequestIgnoreBatteryOptimizations#.applications.ManageApplications#.ManageApplications#.RunningServices#.applications.StorageUse#.applications.InstalledAppDetailsTop#.applications.InstalledAppDetails#Settings$RunningServicesActivity#Settings$StorageUseActivity#Settings$NotificationStationActivity#.notification.ZenModeVoiceActivity#Settings$BackgroundCheckSummaryActivity#Settings$LocationSettingsActivity#Settings$SecuritySettingsActivity#MonitoringCertInfoActivity#Settings$TrustedCredentialsSettingsActivity#SecuritySettings#Settings$PrivacySettingsActivity#SetFullBackupPassword#CredentialStorage#Settings$DeviceAdminSettingsActivity#DeviceAdminSettings#DeviceAdminAdd#Settings$UsageAccessSettingsActivity#SetProfileOwner#Settings$IccLockSettingsActivity#Settings$AccessibilitySettingsActivity#.accessibility.AccessibilitySettingsForSetupWizardActivity#Settings$AccessibilityDaltonizerSettingsActivity#Settings$CaptioningSettingsActivity#Settings$TextToSpeechSettingsActivity#Settings$EnterprisePrivacySettingsActivity#.password.ConfirmDeviceCredentialActivity#.ConfirmDeviceCredentialActivity#.password.ConfirmDeviceCredentialActivity$InternalActivity#.SetupRedactionInterstitial#.notification.RedactionInterstitial#.notification.RedactionSettingsStandalone#.password.ConfirmLockPattern#.password.ConfirmLockPassword#.fingerprint.FingerprintSettings#.fingerprint.FingerprintEnrollFindSensor#.fingerprint.FingerprintEnrollEnrolling#.fingerprint.FingerprintEnrollFinish#.fingerprint.FingerprintEnrollIntroduction#.fingerprint.SetupFingerprintEnrollFindSensor#.fingerprint.SetupFingerprintEnrollEnrolling#.fingerprint.SetupFingerprintEnrollFinish#.fingerprint.SetupFingerprintEnrollIntroduction#.fingerprint.FingerprintSuggestionActivity#.password.ConfirmLockPattern$InternalActivity#.password.ConfirmLockPassword$InternalActivity#.password.SetupChooseLockGeneric#.password.ChooseLockGeneric#.password.SetNewPasswordActivity#.Settings$ScreenLockSuggestionActivity#.Settings$FingerprintEnrollSuggestionActivity#.password.ChooseLockGeneric$InternalActivity#.password.SetupChooseLockPattern#.password.ChooseLockPattern#.password.SetupChooseLockPassword#.password.ChooseLockPassword#.SetupEncryptionInterstitial#.EncryptionInterstitial#.Settings$StatusActivity#.Settings$SimStatusActivity#.Settings$ImeiInformationActivity#.Settings$StorageDashboardActivity#Settings$PrivateVolumeSettingsActivity#Settings$PublicVolumeSettingsActivity#Settings$PrivateVolumeForgetActivity#.deviceinfo.StorageWizardInit#.deviceinfo.StorageWizardFormatConfirm#.deviceinfo.StorageWizardFormatProgress#.deviceinfo.StorageWizardMigrate#.deviceinfo.StorageWizardMigrateConfirm#.deviceinfo.StorageWizardMigrateProgress#.deviceinfo.StorageWizardReady#.deviceinfo.StorageWizardMoveConfirm#.deviceinfo.StorageWizardMoveProgress#Settings$ApnEditorActivity#Settings$DevelopmentSettingsActivity#.development.DevelopmentSettingsDisabledActivity#Settings$PrintSettingsActivity#Settings$PrintJobSettingsActivity#DevelopmentSettings#.development.AppPicker#Settings$WebViewAppPickerActivity#UsbSettings#.bluetooth.BluetoothPairingDialog#.bluetooth.RequestPermissionActivity#.wifi.WifiScanModeActivity#.deviceinfo.UsbModeChooserActivity#.RemoteBugreportActivity#.bluetooth.RequestPermissionHelperActivity#.bluetooth.BluetoothPermissionActivity#ActivityPicker#Settings$AndroidBeamSettingsActivity#Settings$WifiDisplaySettingsActivity#Display#RadioInfo#BandMode#Settings$TestingSettingsActivity#AppWidgetPickActivity#AllowBindAppWidgetActivity#UsageStatsActivity#Settings$PowerUsageSummaryActivity#.fuelgauge.PowerUsageSummary#Settings$BatterySaverSettingsActivity#.fuelgauge.BatterySaverModeVoiceActivity#Settings$AccountSyncSettingsActivity#Settings$ManagedProfileSettingsActivity#com.android.settings.accounts.AddAccountSettings#Settings$ChooseAccountActivity#.CryptKeeper#.FallbackHome#.CryptKeeper$FadeToBlack#.CryptKeeperConfirm$Blank#Settings$CryptKeeperSettingsActivity#Settings$DataPlanUsageSummaryActivity#Settings$DataUsageSummaryActivity#Settings$MobileDataUsageListActivity#Settings$DreamSettingsActivity#Settings$UserSettingsActivity#Settings$PaymentSettingsActivity#.nfc.PaymentDefaultDialog#.nfc.HowItWorks#.SmsDefaultDialog#Settings$SpecialAccessSettingsActivity#Settings$NotificationAccessSettingsActivity#Settings$VrListenersSettingsActivity#Settings$PictureInPictureSettingsActivity#Settings$AppPictureInPictureSettingsActivity#Settings$ZenAccessSettingsActivity#Settings$ConfigureNotificationSettingsActivity#Settings$SoundSettingsActivity#SoundSettings#Settings$NotificationAppListActivity#Settings$AppNotificationSettingsActivity#Settings$ChannelNotificationSettingsActivity#ManualDisplayActivity#RegulatoryInfoDisplayActivity#.notification.NotificationAccessConfirmationActivity#Settings$SimSettingsActivity#.sim.SimPreferenceDialog#.wifi.RequestToggleWiFiActivity#.wifi.WifiDialogActivity#.sim.SimDialogActivity#Settings$WifiCallingSettingsActivity#Settings$WifiCallingSuggestionActivity#Settings$OverlaySettingsActivity#Settings$AppDrawOverlaySettingsActivity#Settings$WriteSettingsActivity#Settings$AppWriteSettingsActivity#Settings$ManageExternalSourcesActivity#Settings$ManageAppExternalSourcesActivity#ShowAdminSupportDetailsDialog#Settings$AdvancedAppsActivity#.WebViewImplementation#.backup.BackupSettingsActivity#Settings$AutomaticStorageManagerSettingsActivity#Settings$LegacySupportActivity#.Settings$AppAndNotificationDashboardActivity#.Settings$UserAndAccountDashboardActivity#.Settings$SystemDashboardActivity#.support.SupportDashboardActivity#.qstile.DevelopmentTileConfigActivity#.HelpTrampoline#.Settings$DoubleTapPowerSuggestionActivity#.Settings$DoubleTwistSuggestionActivity#.Settings$AmbientDisplaySuggestionActivity#.Settings$AmbientDisplayPickupSuggestionActivity#.Settings$SwipeToNotificationSuggestionActivity#.applications.autofill.AutofillPickerActivity#.applications.autofill.AutofillPickerTrampolineActivity#Settings$WirelessAndNetworksCategory#Settings$DisplayAndSoundCategory#Settings$SystemAndDeviceCategory#Settings$OtherCategory#Settings$MobileNetworkSetttingsActivity#Settings$MoreNetworkSetttingsActivity#Settings$OtherSettingsActivity#Settings$LockscreenSettingsActivity#.acuteag.fingerprint.AcuteagRenameFingerprint#.acuteag.utils.GuideReturnActivity,#.TetherService#.bluetooth.BluetoothPairingService#.SettingsDumpService#.qstile.DevelopmentTiles$ShowLayout#.qstile.DevelopmentTiles$GPUProfiling#.qstile.DevelopmentTiles$ForceRTL#.qstile.DevelopmentTiles$AnimationSpeed
